,用户名,评论星级,评论时间,评论内容
29,郑大大大娜,5,2018-12-03 15:56:42,都说华山很险特别是下过雪后的真的有点危险，因为山很陡然后路很滑，每走一步都是小心翼翼的，所以这次旅行华山是我最刺激的一站了。因为害怕会很冷我还租了件大衣，事实也证明没租错哈哈，二十块钱的大衣一点也不冷，上去还是可以带多一点零食，因为上面物价比较高…上山很容易，因为是坐了缆车…很长的缆车，感觉坐了好长时间哈哈哈，山上很壮观…很宏伟…很值得一来。我心心念念许久的的长空棧道…超级无敌刺激。华山很棒，是有生之年必须去的景点之一，但是如果有恐高的人就建议不要去了…分分钟会脚软。冬季去上面还是有点冷的，大衣还是要的，在排队等待时就硬生生吹了两个小时的冷风。然后这次也体验了华山夜晚的的刺激…因为出来之后一下子跟不上大部队了，一下子感觉都没人了（所以重点提示最好不要一个人，不要落单了…要不然一个人下山四个小时会吓死的诶），最好多约几个小伙伴或者驴友去爬哦。人多总会热闹一些，有一段山路几乎是垂直地面的，反正感觉真的超值，好开心哦，下山下了四五个小时，不一样的体验。最后建议最好就住在山脚下啦，下了山刚好回青旅真的挺方便的，然后要戴手套和穿防滑一点的鞋子…
30,知秋,5,2018-12-02 13:28:58,险峻华山，五岳最险，很值得去体会一次！
31,独孤求败,5,2018-11-30 21:58:22,西岳化身，奇险务必 山顶风光无限好，只要你运气好
32,猪猪,5,2018-11-23 21:23:20,美到极致！云海，山峰，飞鸟，丛林……大自然真的太伟大了！
33,ZHRUN,5,2018-11-23 17:19:31,华山真的很美，宛如仙境实至名归。天气好的时候，清晨的华山是山肩云雾缭绕，山峰视野开阔，站在峰顶，犹如置身于云山雾海之中，一个个山头就像从海里突出的石礁，在雾浪里时隐时现。华山真的很险。想真正体验华山，深度了解华山，建议从“自古华山一条路”徒步上山和下山。路上的“千尺幢”、“百尺峡”、“老君犁沟”、“苍龙岭”接踵而至，让爬山者在累之中感受着险，深切感受到，“山穷水复疑无路”，“柳暗花明”更无村。但这一切的感受，不论是痛是美，都让你在离开华山之后同样的怀念。对于想感受华山的美的一点个人建议：美景包括但不限于东峰的日出，西峰的日落和清晨的云雾缭绕，云台峰的华山“龙脉”对于想感受华山的险的一点个人建议：险胜包括但不限于“千尺幢”、“百尺峡”、“老君犁沟”、“苍龙岭”、“天梯”、“云梯”对于向深度体验华山的路线建议：第一天：1 自古华山一条路至北峰 - 2 徒步至 西峰看日落第二天：3 早晨从西峰去东峰看日出 - 4 转中峰 - 5 至南峰 - 6 到西峰 - 7 下北峰 - 8 智取华山路下山注：1. 自古华山一条路上的著名景点 “千尺幢”、“百尺峡”、“老君犁沟”都可以体验到，同时路上的景色也都能较为细致的感受到，此段路程可边走边玩边拍照，体力要求较低，适合爬山刚开始的热身；到北峰了大致在下午1点多，可以休整一下，在“华山论剑”碑前拍照留念（华山有很多“论剑”碑，只有北峰上的是官方宣传的2. 从北峰徒步至西峰，可以体验到“擦耳崖”，“苍龙岭”，“金锁关”等景点，“天梯”也是在这段路上；这段路上经常有大妈和年轻小哥互唱山歌，气氛很是活泼；边走边玩，到西峰差不多5、6点，可以赶上春夏季节的日落了（一般在7点左右）3. 东峰日出一般在6点左右，从西峰至东峰一般要30～40分钟，大家可以按自己速度安排起床时间；看完日出，可以顺便玩个“鹞子翻身”（这里也可以直接赶去“长空栈道”，那里常常排很长的队；我去的时候“长空栈道”在检修，所有我们就成了当天“鹞子翻身”的第一批游客4. 中锋其实更像是东峰旁边的一个小峰，因为几乎是连在一起的，很多人分不清两者，也因为离得近，中锋的景色被东峰大为限制5. 南峰有着华山第一险“长空栈道”，同时峰顶有着所有峰最为开阔的视野，景色甚是美丽6. 赶去西峰的时候应该是早上10点左右了，这个时候西峰会再现宝莲灯里的美景
34,爱仔,5,2018-11-22 21:57:41,一天爬完华山4个峰，第二天脚杆打闪闪的感觉难以忘怀。
35,小猪猪侠,5,2018-11-21 22:45:50,华山这个地方一定要来下，是五月中最最俊美险要的一个。
36,苏姐,5,2020-02-15 14:46:09,20190414来到华山只买了门票，北峰北上北下全程徒步，用时5个小时。景色优美，运动量刚刚好。赞赞赞！
37,深川Germanotta,5,2018-11-20 22:35:03,看日出，第四个观日台再往前走不到100米的鹞子翻身也是一个看日出非常棒的地方而且有两层前低后高，不像其他观日台前高后低后面的人都看不到。
38,catherine,4,2020-05-30 17:38:07,西岳华山自古以险著称，这次见证了金庸笔下的华山风貌，恍如置身华山论剑的场景当中
39,New Diana,5,2020-06-09 00:31:24,只有一天时间，选择北上西下（均索道，西上北下更省力），索道北上10min，西下20min，西下的索道要翻过几座山，cool。北峰到中锋需要2h，陆续到东峰、南峰、西峰就很近了。东峰鹞子翻身、南峰长空栈道项目较慢，均需要排队1-2h，不过确实刺激独特，各地点的合影拍照请还价。想看日出的还是需要夜爬华山（晚上10点左右开始），或者在山上提前住一宿。根据情况自带零食、水果、饮水、手套等。选择华山一条路爬上去的话需要4h，斟酌体力和时间安排，避免后续各山峰无力游览。ps，出行由西安北高铁到华山，出站有免费大巴拉到售票处，可提前某团购买各种票。离开时切记不要坐大巴回西安，太坑，除非就差一俩人就满员，否则有得等了，更不能相信这群奸商的5min发车，我们苦逼的返回西安花了3个多小时。高铁时间合适的话，免费大巴回火车站高铁回西安最安逸。
40,马蜂窝用户,5,2018-11-17 09:32:03,08年十一月一个人爬了一次，感觉不过瘾，十二月又去爬了一次，长空栈道就我一个人，好爽！
41,马蜂窝用户,5,2018-11-15 20:39:50,很不错的一个圣地，就是体力文体爬的有点累
42,蚂蜂窝用户,5,2018-11-10 14:20:29,华阴给来爬华山的游客的福利—市内有免费班车到华山售票处。大家记住去的时候在哪儿下的车，回来也在哪儿上车。千万别在门口的路牌下傻等。
43,摄影师【四哥】,5,2019-05-02 22:41:32,建议先去其他几个，最后登它，因为最有意思吧
44,文墨,5,2019-04-30 13:58:27,早上9：30起，顺着自古华山一条，西门开始，北峰、南峰、东峰、中峰，最后到达西峰看日落，坐上缆车，飘飘荡荡下来；爬的慢，走走停停，山景无限好，基本都优于我之前爬的每一座山峰，特别是险峻——苍龙岭、千尺幢、百尺峡等等，仅华山二险——鹞子翻身、长空栈道太过惊险而未做体验，各险峻处，风光更绝，峭壁千尺，绿树厅石；特别美好的一次爬山体验。
45,温暖的菜菜,4,2019-04-29 15:45:43,如果报团选择一日游，建议选择西上北下的线路，因为北峰实在是太过陡峭，上山会非常累。需要提醒大家的是，华山以险著称，山路两旁都有铁链，爬山有时候会手脚并用，戴副手套可以避免划伤，也可以到景区购买，5元一副。山上的风景真的好美，就是风有点大，温度比山下要低5-6℃。
46,醉鸟,5,2019-04-26 22:48:07,"华山古称""西岳""，雅称""太华山""，为中国著名的五岳之一，中华文明的发祥地，""中华""和""华夏""之""华""，就源于华山 。位于陕西省渭南市华阴市，在省会西安以东120千米处。南接秦岭，北瞰黄渭，自古以来就有""奇险天下第一山""的说法。华山是道教主流全真派圣地，为""第四洞天""。（2008年10月26日）"
47,雪球狂舞,5,2019-04-17 15:50:07,华山，古称“西岳”，是我国著名的五岳之一，海拔2154.9米，位于陕西省西安以东120公里历史文化故地渭南市的华阴市境内，北临坦荡的渭河平原和咆哮的黄河，南依秦岭，是秦岭支脉分水脊的北侧的一座花岗岩山。
48,Kayi,4,2019-04-17 11:05:42,虽然有一句话叫“五岳归来不看山，黄山归来不看岳”，但是作为爬过黄山的人，在爬过华山之后，仍然觉得华山的奇险风光绝不在黄山之下。由于来的时候是7月末，属于旅游旺季，进山的人很多，而且大部分选的都是西上西下，或者西上北下的路线，节约体力。我们听从旅馆前台的建议，错峰登山，选择北上西下的路线，一来我对自己的体力还算有自信，二来排队实在枯燥，我宁愿用这个时间边走边歇，三是攻略都推荐的苍龙岭只有北上才有机会爬。所以和老婆商量以后，决定带儿子走北上西下的路线。其实北上西下相比爬黄山来说还好，毕竟北峰索道海拔已经在1500+了，而华山主峰南峰，海拔是2150+，实际只爬了600+，而且从北峰索道点到北峰只有不到100米，到金锁关基本是一路上行(不像黄山，动辄一二百米上下，体力消耗很大)。这次上山，8点开始进山，9点到达北峰顶，11点到达金锁关，之后上面四峰全走一遍，3点45开始排西峰下山索道，5点坐上下山的大巴，6点回到游客服务中心。因为带着孩子，整个过程基本上是爬10分钟歇3分钟，没有累得透支的感觉。山上的风景没的说，苍龙岭，天梯，都是必去的景点，东南西北中各领风骚。因为时间和胆量的原因，鹞子翻身没去，长空栈道维护关停。山上收费还好，毕竟山上的运输索道只能到一半，剩下的还是要靠人挑，比山下肯定要贵的，但是不离谱。这里我只想吐槽两件事:一个是山上的索道站，明知排队的人多，还让大家拥在一起，没有用护栏隔开，插队推搡的大有人在。其实用护栏把人流排成游龙状，既安全，又能实现先来后到的公平性。另一个是华阴市，完全感受不到旅游城市的感觉。晚上7点半以后，从高铁站只能打出租去景区，快车少的可怜，好不容易打到一个，司机还把单取消了。出租车乘降点写着不打表可以拒付，但实际上还是拼人头走，一个人5块，或者一趟车20。贵倒是不贵，但是你们是出租车，不是黑车，就应该按照出租车的管理办法营运。最气人的是，原本从华山到高铁站有免费的公交，大约20分钟一趟，这本身对游客是件好事，但是出租车为了揽活，夸大等候时间，贬低等车的游客，这真心不应该是陕西人的待客之道，不至于差评，但明显差距太大。
49,真大怪,5,2019-04-14 19:47:45,本次华山之行非常幸运，山下雨水不歇，从北峰索道上时雾深不识峰，到索道站后雾开景美，登顶用了四小时，云海绕铺山崖陡直令人莫忘。第二天的日出极为难得，紫崖红海，出了两小时太阳又出雾，幸运本次华山行。不足的是华山的生活设施，卫生间气味重，隔十数米仍烦人，其二住宿条件差且贵，三是生活用水稀缺，望改进！
50,花心绽放,5,2019-04-20 14:20:06,真的很陡啊，真是险，我下山的时候是坐着下来的，是真的坐着，挪下来的，没敢站直了走，台阶也窄。反正去过华山以后没再见过那么陡的山。云海很好看。去的时候来姨妈了，也没爬到后面。没到要用锁链挂身上过的地方。我同事过去了，第二天说晚上做梦，梦到自己 掉下去了、
51,foster,5,2019-07-24 13:14:53,14年夏天挑战华山之巅。五岳中最难爬的山，下午3点半，我从山脚的玉泉院开始，一直爬到了凌晨0点，终于到了山顶。整个过程永生难忘，在山顶上看到了从没见过的璀璨的银河。挨了一晚上的冻（6月份，我还穿了长袖，但是山顶风很大很冷），第二天早上看到了日出，很壮观的景象，之后又挑战了长空栈道。实在困的不行，赶紧坐缆车下山改签高铁票回程了！
52,阿蘅,5,2019-04-08 09:07:40,6月9号，和朋友一起，北上西下。这条路总体来说上坡多些，但是最累的也只是北峰到中锋的苍龙岭，其余路程还好。去之前我看推荐路线多的西上北下，个人觉得这条线路不科学，因为返程大部分是下坡，领略不到爬山的感觉，而且返程下坡很陡峭，苍龙岭也是下坡会有些遗憾。所以我选择了北上西下，挺好。长空栈道排队的很多就没去。确实很震撼，花岗岩、华山之险，一路都有卖锁的😂。山上一瓶矿泉水11，是挑夫挑上去的也不容易。最好自己带2-3瓶水，还有吃的。做好防晒。
53,羊驼阿宝,5,2019-04-06 22:07:18,4月23日去的，晚上十点半从玉泉院出发，快到6点时才到金锁关，一路上没怎么停，所以那些说体力好只要5个小时的真不是骗人的么？😂只好在金锁关看了日出，再出发去东峰，再是南峰，西峰。走到南天门的时候，整个人疲惫的不行，坐下休息闭着眼睛立马就能睡着的一种状态，深知不行，又继续行走。总算是走完几个峰，坐西峰索道下山，西峰索道很值得坐，风景很美，索道口建在山里，出去了之后往上看会有发觉甚是雄伟壮观。下山是一点半，回到游客中心差不多两点半，再坐车到玉泉院，开了钟点房，睡了一觉。景区和摆渡车都是24小时运营。爬山累的时候觉得这辈子再也不要来了，爬完之后一定要和喜欢的人再去一次，再去很多次都没关系。登山杖和手套是必须的，不管是否要夜爬。这次很傻的是天气不好预测，背了几件外套，结果因为一路上都很累，又出汗，到了山顶只穿了一件外套。吃的话建议士力架或者各种派，不要吃太甜的，红牛很有必要。
54,张,5,2019-04-05 21:51:53,说点干货1必须带雨衣拿雨伞。不要嫌麻烦 很可能晴天上去下雨2如果上午10点前就坐上了盘山大巴车，建议路线西上北下，这个路程长一点。全程相当于微信步数2万5左右。登山就是要多走。这个路线索道可以省钱，如果你体力好，时间够就选择西上北下。3做好心理准备，索道相比其他山，更刺激，时间大概18分钟。
55,white-stone,4,2019-07-24 13:16:42,本没计划去华山，自驾路过心血来潮就上去了，北上北下，亲眼看了看华山官方宣传照的景观就下来了，是不是从来没有人像我这样玩华山玩得那么水啊，哈哈
56,___乐天知命,5,2019-04-04 01:33:22,华山真的很险，我们办理的是西上北下，从西峰上北峰下，时间有一些紧张，我们到达华山的时候已经是中午大约12点多，所以给我们的时间并不是很充裕，去爬满东南西北中五个峰，所以很遗憾没有爬到中峰上面，因为时间不够了。到达长空栈道的时候，长空栈道也因为不知道什么原因所以没有开放，没有爬到也是一个不小的遗憾。华山真的很高很险，我从山上下来的时候整个两条腿都在抖，推头的原因可能是因为山比较高，也可能是因为走了比较远的路，所以推荐大家上山的时候备一些吃的和红牛一类的功能饮料，建议大家爬山的时候穿一双比较舒适的运动鞋，而且鞋面不是特别容易划破的那种，是下雨天的话，还是比较建议大家购买防滑手套的，铁链在沾上水以后还是比较滑的，大家也可以购买登山杖，用来辅助自己登山下山，我体力不是太好的话，建议大家选择西峰西上西下，或者北峰北上北下。如果那家是外地人的话，还是比较建议从旅行社报华山一日游，也可以从网上直接预订，网上购买的话，送的东西比较多，手套，登山杖，水之类的东西都是由网络上订的旅行社来负责赠送的
57,國殤,5,2019-04-02 11:32:03,怎么说呢？第一次去的话到中间肯定会后悔，因为路上好多骗子。说是马上就到其实还有好远好远，反正上去至少需要6个小时。上去之后你会发现挺好的，等到太阳慢慢出来你就会发现真TM值。漂亮的不要不要的，下来的时候感觉腿都已经不是自己的了。不过想想的确很漂亮，时至今日有机会还会再去一次，好了我该起床了。这个梦很真实
58,ekship,5,2019-03-31 22:19:03,华山风景区是国内最美的山岳之一，景区建设得很成熟，配套齐全。
59,旅行达人梦男,5,2019-03-21 20:02:51,华山简直就是鬼斧神工，去的时候天气很热，景色特别美，非常险
60,知秋,5,2019-03-11 20:03:07,险峻华山，五岳最险，很值得去体会一次！
61,独孤求败,5,2018-11-07 22:44:45,西岳化身，奇险务必 山顶风光无限好，只要你运气好
62,猪猪,5,2019-10-19 11:51:56,美到极致！云海，山峰，飞鸟，丛林……大自然真的太伟大了！
63,ZHRUN,5,2019-08-15 13:37:37,华山真的很美，宛如仙境实至名归。天气好的时候，清晨的华山是山肩云雾缭绕，山峰视野开阔，站在峰顶，犹如置身于云山雾海之中，一个个山头就像从海里突出的石礁，在雾浪里时隐时现。华山真的很险。想真正体验华山，深度了解华山，建议从“自古华山一条路”徒步上山和下山。路上的“千尺幢”、“百尺峡”、“老君犁沟”、“苍龙岭”接踵而至，让爬山者在累之中感受着险，深切感受到，“山穷水复疑无路”，“柳暗花明”更无村。但这一切的感受，不论是痛是美，都让你在离开华山之后同样的怀念。对于想感受华山的美的一点个人建议：美景包括但不限于东峰的日出，西峰的日落和清晨的云雾缭绕，云台峰的华山“龙脉”对于想感受华山的险的一点个人建议：险胜包括但不限于“千尺幢”、“百尺峡”、“老君犁沟”、“苍龙岭”、“天梯”、“云梯”对于向深度体验华山的路线建议：第一天：1 自古华山一条路至北峰 - 2 徒步至 西峰看日落第二天：3 早晨从西峰去东峰看日出 - 4 转中峰 - 5 至南峰 - 6 到西峰 - 7 下北峰 - 8 智取华山路下山注：1. 自古华山一条路上的著名景点 “千尺幢”、“百尺峡”、“老君犁沟”都可以体验到，同时路上的景色也都能较为细致的感受到，此段路程可边走边玩边拍照，体力要求较低，适合爬山刚开始的热身；到北峰了大致在下午1点多，可以休整一下，在“华山论剑”碑前拍照留念（华山有很多“论剑”碑，只有北峰上的是官方宣传的2. 从北峰徒步至西峰，可以体验到“擦耳崖”，“苍龙岭”，“金锁关”等景点，“天梯”也是在这段路上；这段路上经常有大妈和年轻小哥互唱山歌，气氛很是活泼；边走边玩，到西峰差不多5、6点，可以赶上春夏季节的日落了（一般在7点左右）3. 东峰日出一般在6点左右，从西峰至东峰一般要30～40分钟，大家可以按自己速度安排起床时间；看完日出，可以顺便玩个“鹞子翻身”（这里也可以直接赶去“长空栈道”，那里常常排很长的队；我去的时候“长空栈道”在检修，所有我们就成了当天“鹞子翻身”的第一批游客4. 中锋其实更像是东峰旁边的一个小峰，因为几乎是连在一起的，很多人分不清两者，也因为离得近，中锋的景色被东峰大为限制5. 南峰有着华山第一险“长空栈道”，同时峰顶有着所有峰最为开阔的视野，景色甚是美丽6. 赶去西峰的时候应该是早上10点左右了，这个时候西峰会再现宝莲灯里的美景
64,爱仔,5,2019-07-27 01:10:54,一天爬完华山4个峰，第二天脚杆打闪闪的感觉难以忘怀。
65,小猪猪侠,5,2019-07-20 17:26:25,华山这个地方一定要来下，是五月中最最俊美险要的一个。
66,苏姐,5,2019-07-05 14:26:27,20190414来到华山只买了门票，北峰北上北下全程徒步，用时5个小时。景色优美，运动量刚刚好。赞赞赞！
67,深川Germanotta,5,2019-06-20 12:23:53,看日出，第四个观日台再往前走不到100米的鹞子翻身也是一个看日出非常棒的地方而且有两层前低后高，不像其他观日台前高后低后面的人都看不到。
68,catherine,4,2019-06-15 15:56:50,西岳华山自古以险著称，这次见证了金庸笔下的华山风貌，恍如置身华山论剑的场景当中
69,New Diana,5,2019-05-17 22:54:27,只有一天时间，选择北上西下（均索道，西上北下更省力），索道北上10min，西下20min，西下的索道要翻过几座山，cool。北峰到中锋需要2h，陆续到东峰、南峰、西峰就很近了。东峰鹞子翻身、南峰长空栈道项目较慢，均需要排队1-2h，不过确实刺激独特，各地点的合影拍照请还价。想看日出的还是需要夜爬华山（晚上10点左右开始），或者在山上提前住一宿。根据情况自带零食、水果、饮水、手套等。选择华山一条路爬上去的话需要4h，斟酌体力和时间安排，避免后续各山峰无力游览。ps，出行由西安北高铁到华山，出站有免费大巴拉到售票处，可提前某团购买各种票。离开时切记不要坐大巴回西安，太坑，除非就差一俩人就满员，否则有得等了，更不能相信这群奸商的5min发车，我们苦逼的返回西安花了3个多小时。高铁时间合适的话，免费大巴回火车站高铁回西安最安逸。
70,马蜂窝用户,5,2019-07-24 12:06:03,08年十一月一个人爬了一次，感觉不过瘾，十二月又去爬了一次，长空栈道就我一个人，好爽！
71,马蜂窝用户,5,2019-07-27 17:12:33,很不错的一个圣地，就是体力文体爬的有点累
72,蚂蜂窝用户,5,2019-05-16 21:53:53,华阴给来爬华山的游客的福利—市内有免费班车到华山售票处。大家记住去的时候在哪儿下的车，回来也在哪儿上车。千万别在门口的路牌下傻等。
73,摄影师【四哥】,5,2019-05-11 21:34:22,建议先去其他几个，最后登它，因为最有意思吧
74,文墨,5,2019-05-10 00:49:37,早上9：30起，顺着自古华山一条，西门开始，北峰、南峰、东峰、中峰，最后到达西峰看日落，坐上缆车，飘飘荡荡下来；爬的慢，走走停停，山景无限好，基本都优于我之前爬的每一座山峰，特别是险峻——苍龙岭、千尺幢、百尺峡等等，仅华山二险——鹞子翻身、长空栈道太过惊险而未做体验，各险峻处，风光更绝，峭壁千尺，绿树厅石；特别美好的一次爬山体验。
