,用户名,评论星级,评论时间,评论内容
38,巅巅兔崽,5,2019-01-22 21:06:57,"陕西 历史博物馆位于 陕西 省 西安 市大雁塔的 西北 侧，是遵照周恩来总理的遗嘱，于1983年筹建，直至1991 年6月20日才落成开放。这座馆舍为""中央殿堂、四隅崇楼""的唐风建筑群，主次井然有序，高低错落有致，气势雄浑庄重，融民族传统、地方特色和时代精神于一体。"
39,囤囤🌈,5,2019-01-19 12:33:19,想来的朋友记得提早，八点半开门，我们八点不到点到的，特意买了30的那个展厅，人确实比免费的少，花钱的在大门右边边排队，不花的左手边，记住了，进门后建议找人一起和拼一个讲解，10/人，很值得，自己看的话都是走马观花
40,马蜂窝用户,5,2019-01-15 10:38:46,官内有志愿讲解员 讲的非常好！！超级好的呢种，一字一字的讲不着急 和去兵马俑花钱请的导游不是一个档次的 我一个人去的 应该是一位姓马的阿姨讲解的 很细致 很赞 不过最后还有1个多小时就要上火车了不得已就没有听完 甚是遗憾 期待下次去 一定空下一天专门去听，没转楼上 上去也是走马观花。总之是去西安旅游的一个闪光点！对了 回民街那个孙氏肉夹馍不仅贵还难吃还排队 不知为何
41,与衆不同,5,2019-01-13 13:33:57,陕西历史博物馆在大雁塔的 西北 方向，两者距离很近；拿身份证领票，上午9点开馆，平日里7点多就有人在排队了，节假日可能就更早了。陕博展出的文物由115万年以前至1840年，展品丰富，包括青铜器、陶器、唐三彩、货币、建筑、宗教等。陕博的一、二、三展厅是按照历史进程的顺序，分为史前、周、秦、汉、魏晋南北朝、隋唐、宋元明清七个部分的文物陈列展。陕博参观了两次，每次都花费至少大半天时间才看了个大概，虽然很多文物记不太清晰了，但个人的感受是非常值得一看：内容非常丰富，对历史的了解有直观的印象。在这里多说无益，需要自身细细地体会吧。
42,蚂蜂窝WP5011,5,2019-01-11 20:33:45,因为周一闭馆，所以周二照常人山人海，一定要提早排队不然会因为限流都买不到票~ 年轻力壮的提早排队去买票，老人孩子可以稍晚到。或者只能旁门左道了~ 凭身份证可以网上预约免费门票，不过要提前很久约。花钱的话，门票30元/人HuangNiu50元/人，去时候提前想好怎么进。 因为人多请讲解员都要排队，150元/10人以内，我们刚好十个人 陕博讲解员都很帅~ 这里的真品也最多~所以感觉昨天去了个假博物馆... 最重要是同样的东西有两种解读，让我们这些木有文化的听众感到懵逼~ 小朋友们表现特别好~陕博内容挺多他们一直坚持下来，而且还特别认真。我觉得我闺女是觉得这些宝贝太好看了
43,小贼休,4,2019-01-09 21:54:01,中国最重要的博物馆之一，值得一去，就是珍宝馆要另外收费让人很不爽，这和国家免费开放各类博物馆的大政策不符合，珍宝馆可以控制人数、或者实行实名预约、或者就大家排队，排上几小时自己判断看不看。上海博物馆热门展览都是排几小时的，也没想要收费来着。
44,PIERRE,5,2019-07-30 14:47:06,以某之薄见：尽管时间就是生命，但陕西历史博物馆非常值得一去！观之，则人生完整无缺亦无憾矣！君不见：周秦汉唐之风润千年，中华民族之魂流万里！有人曾曰：如果中国是一颗树，北京是这棵树的树冠，而陕西则是这棵树的树根！陕西博物馆主要陈列与陕西有关的四个伟大朝代文物：周秦汉唐。这些古代华夏帝国盛名远扬，其帝王功成名就，文化积累影响中华数千年而不衰，大善大美！数风流朝代，还需看我周秦汉唐！陕西博物馆常设展文物精美，注解详尽，繁简相宜。在此，我们尽情领略周的谨，秦的雄，汉的强，唐的盛！游历于一件件玻璃幕墙内这些伟大朝代的实体文物之间，让人极易恍然成一位周的礼士，一位秦的兵士，一位汉的勇士，一位唐的文士。华夏之儿女，皆应至此感受先人的美强雄奇，以便更好继承传播祖先之辉煌灿烂文化与文明，为中华帝国他日再次雄起积攒必要之勇气与底气！令人惊叹的华夏之周秦汉唐盛世并未远去，已已然化作血脉流于华族之身之魂，唯愿祖先之雄迹导吾辈再拓疆土，再缔辉煌。翠花，上肉夹馍！
45,包包,5,2019-07-02 22:58:50,如果和我们一样是节假日去参观的朋友，有两个建议：1.尽量在早上9：00一开馆就去2.最好直接在网上买付费的票（带讲解那种）我们是早上9点40进去参观，因为买的是最贵的那套唐代壁画展的票，所以没有排队直接进入。这个时候免费领取票已经至少排队了十来米的人了。人越到后来越多，我和我妈看了三个小时最后真的是完全是因为体力不支而出来的。但不得不说真的非常值得一看，无论是讲解还是文物本身，都让人感觉到中华文化的魅力和古代工匠造诣之巧妙。
46,独自行走的猫🐱,5,2019-07-01 15:50:46,陕西历史博物馆是一个一进去就不想再出来的地方，不是累的实在走不动了，我不会主动出来的。进去特别需要讲解，自己看有些看不懂，里面有志愿者每天四次免费讲解很赞👍固定时间。报团讲解会更深入一些，大家看看自己情况定。
47,geomachn,5,2019-06-30 16:20:59,非常值得一看，里边的文物展品太多了，有些称得上无价之宝奇珍异宝。我是租的电子讲解器，在序号牌上有个像是耳机的图案的展品才能输入序号听讲解，有时因为人多根本看不到序号，所以建议有兴趣的还是请人工讲解吧。
48,恶魔路西,5,2019-06-29 12:46:47,陕西历史博物馆声名海外，自然必须去报道一下，说到对其的兴趣，还真应该感谢CCTV的国家宝藏节目，通过他们的演绎，又给这些文物注入了新的内涵，更加活灵活现。由于正值展馆修复，中间的展馆无法进入，可惜兵马俑的小军阵是看不到了，只能在两侧游览，展馆主题包括人猿揖别、凤鸣岐山、东方帝国、大汉雄风、冲突融合、盛唐气象等等，还有两个付费的馆：大唐遗宝展及唐代壁画珍品馆。大唐遗宝展：门票30，主要何家村窖藏出土文物，主要是一些金银细软，做工精美，巧夺天工。唐代壁画珍品馆：门票300，价格真心贵，只能望而却步，不过如果你对壁画如痴如醉的话，当然也可以一探究竟，展示的包括章怀太子墓、懿德太子墓、永泰公主墓等的壁画，可能修复成本高，顺便控制游览人数，学生票5折，如果你是学生强烈建议游览！
49,渐行渐悟,5,2019-06-18 18:18:42,七点钟就去排队，早已是长队。可喜的，有那么多年轻人也热衷这些老古董。来得太早，还没开馆。隔着栏杆，打望着博物馆的仪态。它是梁思成的弟子张锦秋女士设计，仿唐风格的建筑群，将整个博物馆的历史韵味烘托得古朴而庄重。不仅突出了盛唐时期的风采，布局上借鉴了中国传统建筑“轴线对称、四隅重楼”的结构特点，气势恢宏。进入展厅，进入到交错时空的沉淀中。历史长河如同一幅卷轴那样滚落，一幅幅生动形象的画面出现在卷轴上。
50,青兒,5,2019-06-16 11:39:13,本来没想买大唐遗宝展的所以预约了网络免费券。如果没预约到免费券或者不想排队领券的话（队伍真的很长，大概至少排队领券的队伍有一百人左右吧），可以买大唐遗宝展的门票就能直接进了。据说除了几件国宝外，每三个月换一次展品。如果比较认真得看展品的话，至少需要三小时左右。因为有些展品我也就是一掠而过，并没细细端详。值得细细品味的展品实在是太多了，如果仔细看的话真的一天都不够。陕西博物馆除了国宝展有七个展厅。我去的时候67貌似没开放，中间是壁画展，就是要花三百块门票进去看的那个，我没买。我买了三十块的那个，好像是5号展厅吧，四号是红色之旅展览。
51,活好真好,5,2019-06-13 16:19:32,第145站:西安之大雁塔，陕西历史博物馆。AAAAA。门票40，免费(唐壁画300） ，免验。大雁塔音乐广场在装修(12月25日开放），并不代表大雁塔不开放，别相信外面那些黑导游的忽悠。登塔还要二十元，但当你费劲心力上了六层后，才发现，什么也没有，然后又辛苦往下走，人流推动，根本不由自主无法休息，真心坑。历史博物馆，有国宝，但免费进入必须提前七天网上预约，否则你就早上六点来排队吧。但如你买了收费票，则畅通无阻。唐壁画非常震撼，精妙绝伦，细节的布置和娓娓的解说，当你游走期间，就有梦回唐朝的感觉，是博物馆里最值得一观的地方，但门票贵的咬人。因为禁止拍照，所以只能偷拍一二，实地来看才能体会到个中滋味。建议网络购票略便宜一点。
52,cdehui,5,2019-06-12 14:44:05,陕博每天免费接待6000名游客，上下午各3000名，但需提前官网预约或现场排队领票。尽管不是旅游旺季，我们去那里时领票大军足有上千之多，好在我在网上买了30元一张的大唐珍宝馆成人票（1.4米以下儿童免费），在陕博对面的蜜雪冰城取票，免排队直接进入，还可凭票参观何家村窑藏出土文物展，里面游人少且不乏有些免费展厅里看不到的镇馆之宝，还是挺超值的。因没买壁画展的门票，所以错过了那些国宝级的壁画。进入博物馆后想请讲解员，可惜去得太晚人工的讲解员都被请走了，只好租用电子解说器，每台租金10或20元，记不太清了，但押金100元，而且必须是现金，好在我身上还带了几百元。经过《国家宝藏》节目的科普，我们知道每件文物都有它的前世今生，陕博里如此众多的展品如果细细品读，徜徉一日是远远不够的，何况我们才仅有三个小时不到的时间。三层楼走马观花地转了一圈，偶遇导游或穿红马甲的志愿者，就跟着蹭一段，电子解说器虽讲解规范，却和志愿者与导游们声情并茂的讲解相去甚远，人文的东西还是需要有情感的演绎更有趣。
53,Caroline-小雨神,5,2019-06-08 09:54:33,博物馆门票很抢手，一定要在官网提前预约，不然就只能在博物馆门口慢慢排队了。机智的雨雨早就提前在官网上预定了今天的门票，官网预约成功，直接在网上订票排队，速度快，十几个人的队伍大约十分钟不到就可以拿到票。指引排队的工作人员表示提前准备好身份证和订单截图/短信，方便售票员核实，加快队伍进程。没有报团，也没有租讲解器...你们可现场拼团请讲解，也可以租用讲解。里面的文物真的太漂亮了...
54,逸尘丶丿,5,2019-06-07 22:12:47,博物馆是免费，博物馆里有大唐珍宝馆和壁画馆是需要收费的，珍宝馆30，壁画馆要300，而且看网上说买了珍宝馆的票就不需要排队，拿着珍宝馆的票就可以直接进去，而且博物馆不请导游的话，进去就是走马观花的走一遍，所以订了一个票，有导游带着去参观和学习。
55,自由飞翔,5,2019-06-06 14:25:09,八点到那已经排了好长的队伍了，全国的博物馆属西安的人最多了，不过也值了，这里的宝贝让你大开眼界，青铜器是我见过保存最好最精美的，壁画也是最多的，何家村出土的件件珍品唐朝以胖为美，出土的陶俑憨态可掬，丰满圆润，色彩艳丽
56,52-hertz whale,5,2019-06-06 12:04:30,答应我！来了西安，一定要来省博物馆好吗！！！！不来不是中国人系列！！！去过广东省博、南京省博、青海省博，陕西省博是唯一一个让我发出：妈妈，我不读书了，我要来西安当清洁工，每天给国家宝藏擦玻璃的惊叹。省博门票一定要提前一天预约（免费票，须排队领取）或者前一天预订（网上三十块钱一张，多了一个小展厅，多了个电子介绍，但是不需要排队领票）。建议要不就早点过来排队领票（早上八九点），要不就多花三十块钱买张票进去看。游览之前建议先花一个小时看《国家宝藏》陕博的那一期。建议游玩时间：3~4小时门票送的电子解说，覆盖了一些比较重要的宝物，个人意见：1、人工解说比较生动，购买人工解说服务，可以和其他游客拼解说，缺点是游玩时长较短，解释不够深入；2、电子解说覆盖广，但比较枯燥，听着听着就很乏味了，适合我这种轻度社恐一个人慢慢看；3、蹭解说，展馆里有导游领着一群群中学生，可以塞个头进他们旅行团里偷听；4、无解说无地图无功课去看。个人极度不推荐。中午一点钟之前陕博游客相对较少，午后人越来越多，所以还是建议早上前来参观。本想着参观一上午，一个一个展品细细看着，四个多小时过去了，熬到快三点才舍得出来（其实是饿到不行了），陕西省博真的是值得一去的景点！
57,好蕴的蓝色天空,5,2019-05-28 00:22:34,博物馆的导游小李给我们介绍了一个兵马俑的导游，价格比网上的要贵30元左右，因为外面下雨加上又遇上了从 哈尔滨 来的美女小王，她也是一个人，所以就加入了这个小团。四人拼车到兵马俑博物馆每人38元，其实坐公交才7元，如果不赶时间的话坐公交也是挺好的，我们回城的时候就是坐的306路公交，只是不要坐上假的公交，真的公交用金色字写着游五（306路公交），排队满满的。假的公交可能会拉你去假的兵马俑
58,魔铃,5,2019-05-26 16:36:27,直接拿身份证免费领票。来西安，必须要到陕西历史博物馆，由于文物维护中，其中4、5馆暂时不对外展示，我们只是游览1/2/3号馆，大唐珍宝馆和壁画馆没有去观看。每看到一件宝物，就越发觉当时他们惊人的智慧，每一件宝物都做工精湛，让人惊叹……
59,荣小K,5,2019-01-06 23:52:43,起个大早却赶了晚集，由于博物馆里排队等导游的游客太多，所以我们光等导游就等了俩小时。博物馆本身是免费的，但是有两个展凭自愿分别售票30元和150元。我们买了30元一张的珍宝展。可当我走入展厅才回想起这个展厅四年前来是不收费的。
60,Cute胖妞,5,2019-01-05 10:56:33,想快速了解西安的历史是一定要去陕西历史博物馆的，跟着导游进去逛一圈你会很多很多历史。就是节假日的时候人超多，建议提前网上订票。
61,心底有片静默的海,5,2019-09-19 15:38:42,太推荐了。里面的宝物真的丰富。要微信预约，我们去的时候也不算太旺季吧，也是人山人海。去的前两天去看预约平台，果然都约满了。珍宝馆现在好像也可以预约了，也可以预约常规票然后进去之后在珍宝馆外面的窗口买票进去参观。建议租个讲解器，多带一点现金，租金30，押金100的。文创产品做的真的太好了，看啥想买啥。文创店层出不穷，产品做得也不错。
62,阿土,5,2019-10-08 19:00:13,陕西 历史博物馆， 中国 第一座大型现代化国家级博物馆，首批 中国 “AAAA”级旅游景点，被誉为“古都明珠，华夏宝库”。位于 陕西 省 西安 市雁塔区小寨东路91号，大雁塔 西北 侧。馆藏文物171.795万件（组） ，其中，一级文物762件（组），国宝级文物18件（组），其中2件为首批禁止出国（境）展览文物，居 中国 博物馆前列。 陕西 历史博物馆建筑的外观着意突出了盛唐风采，长安自古帝王都，历史上先后有周、秦、汉、隋、唐等十三个封建王朝在此建都，具有丰富的地上地下文物，形成了 陕西 独特的历史文化风貌。这座馆舍为“中央殿堂、四隅崇楼”的唐风建筑群，主次井然有序，高低错落有致，气势雄浑庄重，融民族传统、地方特色和时代精神于一体。馆区占地 65000平方米。建筑面积55600平方米，文物库区面积8000平方米，展厅面积11000平方米。上起远古人类初始阶段使用的简单石器，下至1840年前社会生活中的各类器物，时间跨度长达一百多万年。文物不仅数量多、种类全，而且品位高、价值广，其中的商周青铜器精美绝伦，历代陶俑千姿百态，汉唐金银器独步全国，唐墓壁画举世无双。可谓琳琅满目、精品荟萃。这种博物馆绝对是必去的景点。
63,神宫,4,2018-12-27 15:21:29,其实是标准的比较正常的博物馆，专业的历史文物及文字讲解，但如逢节假日的话人会比较多，尤其排队排你1小时不在话下，门票免费，但如果对历史不是很感兴趣的话，其实完全可以忽略不去的，但景点强迫症选手除外。。。建议游玩2小时。
64,爱米老鼠的汤姆猫,5,2018-12-25 22:54:24,整个西安里面最推荐的地方吧，讲解真的很棒，镇馆之宝有3件，有1件据说从来不会出境展览，三个馆可以理解为，一个免费，一个何家村文物30元，一个大唐珍宝150元，建议前2个就够了（记得一定要提前网上预约，因为超级多人，超级多人！），中午去的出来都三点多了，在小寨地铁站附近，去完这里再去大慈恩寺（大雁塔）刚好，步行就可以到，晚上再去大唐不夜城。
65,鸽子,5,2018-12-15 21:40:14,特别棒，但是排队真的久，我去的时候不论是什么票人都特别多!!!我买珍宝馆排了一个多小时，等讲解等了40多分钟，千万不要选择第二第三个时间段去，最好选在最早或最晚时间段(万鑫哥哥说的，对，没错万鑫哥哥就是我的讲解，没想到被拉一起拼团这么幸运可以遇到万鑫哥哥)解说特别棒!!!我超喜欢西安和它的文物!!!好棒啊真的!!!还会再刷!!!
66,hongjunde,5,2018-12-15 09:16:06,陕西省历史博物馆是我逛的博物馆（北京除外）里最NB的，没有之一。对于喜欢历史的我来说，这里是必去的，但是大家一定要提前打听好闭馆时间，我去了两次。还有就是换票的问题，当时买了个珍宝馆的门票就可以直接进，用身份证免费换票的要等好久，哎。还有就是如果能有更专业的导游就好了，感觉还没有我从探索频道看的那个介绍这个珍宝馆馆藏被发现的内容多。
67,liubingxin07,5,2018-12-14 11:18:27,陕西历史博物馆的大名不用我过多介绍了，对于来西安的游客来讲，陕历博应该和兵马俑、大雁塔、古城墙列为一级推荐的景点吧！再次提醒，来 陕西 历史博物馆参观之前一定要提前在网上预约！！！进门处可以租用电子导览器，或者人多的话请个讲解员就更好了。（感觉电子讲解器讲的很生硬，听着听着很容易走神，远不如专业的讲解员）
68,巅巅兔崽,5,2018-12-16 01:01:00,"陕西 历史博物馆位于 陕西 省 西安 市大雁塔的 西北 侧，是遵照周恩来总理的遗嘱，于1983年筹建，直至1991 年6月20日才落成开放。这座馆舍为""中央殿堂、四隅崇楼""的唐风建筑群，主次井然有序，高低错落有致，气势雄浑庄重，融民族传统、地方特色和时代精神于一体。"
69,囤囤🌈,5,2018-12-17 00:06:58,想来的朋友记得提早，八点半开门，我们八点不到点到的，特意买了30的那个展厅，人确实比免费的少，花钱的在大门右边边排队，不花的左手边，记住了，进门后建议找人一起和拼一个讲解，10/人，很值得，自己看的话都是走马观花
70,马蜂窝用户,5,2019-01-20 22:28:34,官内有志愿讲解员 讲的非常好！！超级好的呢种，一字一字的讲不着急 和去兵马俑花钱请的导游不是一个档次的 我一个人去的 应该是一位姓马的阿姨讲解的 很细致 很赞 不过最后还有1个多小时就要上火车了不得已就没有听完 甚是遗憾 期待下次去 一定空下一天专门去听，没转楼上 上去也是走马观花。总之是去西安旅游的一个闪光点！对了 回民街那个孙氏肉夹馍不仅贵还难吃还排队 不知为何
71,与衆不同,5,2018-12-12 14:36:18,陕西历史博物馆在大雁塔的 西北 方向，两者距离很近；拿身份证领票，上午9点开馆，平日里7点多就有人在排队了，节假日可能就更早了。陕博展出的文物由115万年以前至1840年，展品丰富，包括青铜器、陶器、唐三彩、货币、建筑、宗教等。陕博的一、二、三展厅是按照历史进程的顺序，分为史前、周、秦、汉、魏晋南北朝、隋唐、宋元明清七个部分的文物陈列展。陕博参观了两次，每次都花费至少大半天时间才看了个大概，虽然很多文物记不太清晰了，但个人的感受是非常值得一看：内容非常丰富，对历史的了解有直观的印象。在这里多说无益，需要自身细细地体会吧。
72,蚂蜂窝WP5011,5,2018-12-07 10:39:11,因为周一闭馆，所以周二照常人山人海，一定要提早排队不然会因为限流都买不到票~ 年轻力壮的提早排队去买票，老人孩子可以稍晚到。或者只能旁门左道了~ 凭身份证可以网上预约免费门票，不过要提前很久约。花钱的话，门票30元/人HuangNiu50元/人，去时候提前想好怎么进。 因为人多请讲解员都要排队，150元/10人以内，我们刚好十个人 陕博讲解员都很帅~ 这里的真品也最多~所以感觉昨天去了个假博物馆... 最重要是同样的东西有两种解读，让我们这些木有文化的听众感到懵逼~ 小朋友们表现特别好~陕博内容挺多他们一直坚持下来，而且还特别认真。我觉得我闺女是觉得这些宝贝太好看了
73,小贼休,4,2018-12-06 23:41:53,中国最重要的博物馆之一，值得一去，就是珍宝馆要另外收费让人很不爽，这和国家免费开放各类博物馆的大政策不符合，珍宝馆可以控制人数、或者实行实名预约、或者就大家排队，排上几小时自己判断看不看。上海博物馆热门展览都是排几小时的，也没想要收费来着。
74,PIERRE,5,2018-12-05 21:55:05,以某之薄见：尽管时间就是生命，但陕西历史博物馆非常值得一去！观之，则人生完整无缺亦无憾矣！君不见：周秦汉唐之风润千年，中华民族之魂流万里！有人曾曰：如果中国是一颗树，北京是这棵树的树冠，而陕西则是这棵树的树根！陕西博物馆主要陈列与陕西有关的四个伟大朝代文物：周秦汉唐。这些古代华夏帝国盛名远扬，其帝王功成名就，文化积累影响中华数千年而不衰，大善大美！数风流朝代，还需看我周秦汉唐！陕西博物馆常设展文物精美，注解详尽，繁简相宜。在此，我们尽情领略周的谨，秦的雄，汉的强，唐的盛！游历于一件件玻璃幕墙内这些伟大朝代的实体文物之间，让人极易恍然成一位周的礼士，一位秦的兵士，一位汉的勇士，一位唐的文士。华夏之儿女，皆应至此感受先人的美强雄奇，以便更好继承传播祖先之辉煌灿烂文化与文明，为中华帝国他日再次雄起积攒必要之勇气与底气！令人惊叹的华夏之周秦汉唐盛世并未远去，已已然化作血脉流于华族之身之魂，唯愿祖先之雄迹导吾辈再拓疆土，再缔辉煌。翠花，上肉夹馍！
