,用户名,评论星级,评论时间,评论内容
38,柯小盒,5,2019-02-26 21:52:34,故宫需要从南到北参观，午门是唯一的入口，出口是东华门和神武门。故宫电子讲解器，20元/台，在午门旁边租赁，走到哪儿讲到哪儿，无需人工操作。差不多12点多了，才进入故宫，我走得中轴线和左侧部分，左侧人少，适合拍拍照，小坐一下，中轴线人比较多。里面有售五星红旗的，15元。
39,麦克老狼,5,2019-12-04 14:19:41,门票可以提前买好，进去直接刷身份证。但是讲解器是要另外花钱租的，很多人租，需要排队。没有微信讲解这些。要不人家卖讲解器的怎么挣钱？另外就算有微信，手机里面也没啥信号。因为人口太密集了......大部分游客走的，都是中轴线。旁边的殿却人少很多。我们出去差不多已经12：00多了，走的是半天路线，如果所有开放的景点都走，大概需要一整天。走4个小时已经很累了。
40,HoneyLemon,5,2019-02-26 20:32:59,（提前预约，花费2小时）：故宫真的很大，提前一天预约了门票之后，到了可以刷身份证进门，人也好多，在里面逛了好久，慈宁殿开放了，所以也去慈溪花园逛了一圈，我买的是套票，所以珍宝馆和钟表馆也都参观了，故宫更多是看建筑和园林还有纪念品，收藏的珍品比较少，就是珍宝馆和钟表馆里会有一些藏品。故宫是固定了出入口的，游览的时候要注意了。总体而言，故宫的纪念品价钱还是不算太高的，还挺有趣的，买了一个冷宫冰箱贴。
41,skyblue,5,2019-12-04 14:19:49,北京故宫博物院建立于1925年，是在明朝、清朝两代皇宫及其收藏的基础上建立起来的中国综合性博物馆，也是中国最大的古代文化艺术博物馆。是明清两个朝代的皇宫，是世界上现存规模最大、保存最为完整的木质结构的宫殿型建筑。故宫入选了世界文化遗产，是全国重点文物保护单位，国家5A级旅游景区。故宫内有中国博物院，建议游览4小时，故宫内建筑精美，装饰气派。
42,Kendrick🍭,5,2019-02-26 09:32:52,旧梦依稀往事迷离春花秋月里如雾里看花水中望月飘来又浮去刷了那么多遍的甄嬛传，终于来到了故宫。一边脑补电视剧里的画面，一边感受紫禁城的宏伟。第一次来拍了很多照片，拖了很久才修好。故宫真是可以刷很多次的地方，不同的季节不同的时间都能拍出不一样的感觉。
43,鲜虾米,5,2019-12-04 14:20:01,上次游览故宫是在5月，天气十分炎热，整个故宫除了御花园没有一棵树木，我们只能顶着烈日游览中轴线主体结构的部分。这次我想更深入的了解故宫、故宫里发生的故事，这个时候自己游故宫就会很茫然，完全不知道重点在哪里，但如果有人领你走进这座殿堂般的木制建筑群，跟你分享那个从远古走来的梦幻之都里发生的有趣的故事，那样的故宫之旅，就会很有意思。于是我查询了很多故宫旅游产品，最终选择了网上的一款产品。价格2百多元，不包含门票及珍宝馆的费用，我却觉得非常值得。故宫的门票及珍宝馆需要提前在官网上购买，这次是以乾隆为主线，浏览紫禁城。我第一次对故宫产生了别样情绪。这里再不是冰冷的宫廷，而是一个个活生生的故事。就是很遗憾，故宫实在太大了，一整天从故宫开馆到闭馆，我们都无法走完整个故宫，包括雍正的寝宫养心殿还在维护当中并没有对外开放。同时也很遗憾没有去成“延禧宫”，随着“延禧攻略”的热播，“延禧宫”也成了新的热门景点。解说小哥哥表示自己已经来故宫几十次了，也都没有走遍故宫的全部。幸运的是，本次故宫的宫墙一部分在国庆后对外开放了，咱们终于有机会可以站在宫墙上俯视宫墙内的风景。铜狮耳朵搭下来，眼睛遮起来，代表进入了故宫的后宫位置，代表不听不看。
44,碧箫,5,2019-02-25 16:55:49,去故宫的那天天气很好，租了讲解器，避开团队游的大部队，然后慢慢的溜达。那些看过的宫廷剧仿佛都出现在眼前，走到午门的时候会想到午门斩首，想到“一朝出了午门口，百姓的事儿牵着走”；走到太和殿的时候会想到金銮殿上的皇帝；慈宁宫、坤宁宫、御书房、军机处、御花园、乾清宫等等等，那些剧里，书本里熟悉的地方都呈现在了眼前。
45,小琦子呐,4,2019-02-24 22:47:04,故宫只接受网络订票，可以去官网。故宫从午门进，门口有租语音导览的20/人，多个语言版本，全程概括就是听王刚老师讲故事。大概的溜达一遍花了4h。必须要说一下，故宫里的文创实体店挺多的，但是很乱，展示的效果不好，没有什么高级感，没有网店里的产品图看着有想买的冲动，而且产品不是很全，大概网店才是正经店铺吧。（回来才听说有故宫网店，还开到上海了，好的明天去。。。）
46,船,5,2019-03-16 22:19:46,故宫，中国古代宫廷建筑的精华！每一次前往，都会有不一样的感受，春夏秋天尽显不同的美景～每一次前往也都有不同的感受，是一个值得多次游览的地方！去感受三大殿的辉煌气势，感受东西六宫的喜怒哀乐，去感受文化底蕴。紫禁城，大部分时间都游人如织，这是让人没有办法去解决的一个问题，但是在这样的环境中，你还是会觉得这一趟是值得的，而且还会觉得一趟是不能满足的。尤其在看了很多的故宫文化之后，你就会更加的想不停的去探索！故宫，一个值得你去游览的好地方！
47,诗萌粥,5,2019-03-17 13:59:57,之前是听说现在故宫必须提早网上买票预约才能进去，所以早早的在网上预定了今日的上午场门票。到达现场后其实看到，门口手机扫二维码好像也是可以购买当天的入场门票的，可能是因为冬天的北京旅游的淡季吧。总之还是提早预定好比较放心！我们选择的是中轴线以及右边的部分线路游览，走完整个故宫太大了，怕是会有些累，总是要有些取舍的。前几天去的几个景点人都不算多，慕田峪长城更是米有上门游客的，今日来到故宫，总算感受到了人山人海的景点的感觉。不过想要拍出来的照片里人少一些也不是没有办法。主要不在中轴线拍还是可以的。故宫里却到处都是团队客和讲解的导游，随处走，我们想听的时候就随处可以蹭导游，听听其他团队客导游的简单讲解再来欣赏这些宫殿更为有意义。
48,Yozuki毛毛酱,4,2019-07-30 11:05:38,我知道四季的故宫各有千秋，春观花，夏有小鹿，秋看银杏，冬赏雪。秋天的故宫，美得惊艳，雕梁画栋，一砖一瓦，都染尽秋色。随意走在故宫的一角，都能感受到秋天的温柔，阳光喜欢把树影投射在红墙上，微风喜欢带起地上飘零的落叶，偶有故宫猫迈着悠闲的步子踏过屋檐，故宫里的万物都在被秋天感染着。跟着人群被一步一步推进去，故宫虽大，但也被如织的游客团全方位占领了。如果时间紧凑，不妨挑精华部分游览，这次走的西线，因为感觉东线的延禧宫那里人会非常多，事实证明，西线确实相对安静一些。每一个小角落都有岁月静好的感觉，在故宫里游览，就会不自觉放慢脚步，再平凡的小砖小瓦小石头，在故宫里就好像赋予了新生命一样，存在就是价值。
49,空空儿,5,2019-02-23 15:51:55,已经是第二次来刷故宫了，这次感觉终于看全了，故宫门票现在都是网上用身份证预约买票，入口租个讲解器很有必要，20一个，还不用押金，讲解很详细，背后还有地图，沿着地图参观很方便，因为是淡季，下午3点半进口就停止入内了，游客就好少了，可以拍拍没人的故宫很赞。
50,Hi_韩秋,5,2019-02-20 21:45:26,门票购入渠道：马蜂窝  50.5（含珍宝馆+钟表馆）不用取票，刷身份证快速入园。后面进去珍宝馆和钟表馆也是直接刷身份证。故宫里的建筑细节、树木栽种都特别有讲究，各种美学。赏心悦目。穿过一扇宫门又是一扇宫门，庭院深深深几许？城墙内外两个天地，不禁思量，住在这里的人一定很寂寞吧。这紫禁城，若没有爱，没有追求和希望，会活得多萧瑟呢。
51,yaki爱吃豆浆油条,5,2019-04-24 16:24:14,关于参观故宫的一些攻略分享:门票的购买: 需要提前在故宫博物院的官方公众号上预定购买。可以最多选择提前10天的日期，当天凭刷身份证进入参观。如果想拍到比较空旷的故宫的话，推荐避开周末节假日，8点前到达排队，第一批进入参观。
52,西西,5,2019-05-05 14:07:02,"凛冬散尽.星河长明已经不知道来了多少次了，世界五大宫之首，感觉故宫越来越智能化，最近开放了新开放了很多地方，也新开了故宫系列的店(故宫角楼咖啡,故宫冰窖，故宫文创等等)，如果天安门人多的话，建议绕行中山公园或太庙，可从偏门(阙左、右门)进入午门，建议直接在网上购票刷身份证进入，当然武英殿文渊阁的展览也比较推荐，就是地方比较偏,游览完出神武门西边城墙下(左手边)就是故宫文创和故宫咖啡的店,对面就是景山公园，推荐上景山公园看日落紫禁城。建议游玩中午时分进院，然后去景山公园看日落☀"
53,Cy,5,2020-03-31 16:49:23,绕了故宫一圈后（三条线全部走过），原以为可以去天安门城墙上看，结果泡汤了，只能上午门。同样，在这几个小时内，听罢电子导游的唯太和殿屋脊上仅有的十小兽，对这个小兽十分好奇。尤其是一座座宫殿，甚至于每一间屋子都装饰着小兽时，好奇心弄得心痒痒的，手机当时已经快关机了，但即使搜到，估计也记不住，当转寻第二圈时，我发现了一个关于故宫布局的纪念馆，里面展示了样式雷和十小兽，看着在眼前的十个屋脊饰品，我一口气就记住了他们的名字，形状，让人非常开心。分别是：龙，凤，狮子，天马，海马，狻猊，押鱼，獬豸，斗牛，行什。故宫宫殿严格按照等级制度构建，屋脊小兽前放置仙人驾鸡，小兽数量按照重要程度分别放置1、3、5奇数个小兽至9个，后面并上龙吻兽。太和殿为全国建筑孤例，放置9＋行什，十兽。故宫看一个小时就产生了震撼的疲惫感，惊叹于重檐恢宏的重复，雍容华贵的堆叠。这个时候，屋脊上的小兽数量，殿门上的盘龙，每片瓦片上的细致彩绘，每个汉白玉扶手的祥云，龙，凤，天马，海马等，那些大小狮子精致的表情，引水小兽的表情成了一种互补和平衡。不禁感叹着紫禁城的皇家做工，于大于小，都臻至完美。去的时候正好赶上故宫过大年，已经布置好的皇家装扮，让人有一种故宫人的感觉，了解到很多满人春节的服饰，习俗，礼仪。藻井是我来故宫的主要原因之一，华丽精致的故宫宫殿，只有这独有的“天花板”才能相称，故宫开放的好像有五六处，但我只拍到了四处，不同的宫殿亭子，繁复的龙型装饰，让人感叹先人的技艺高超。
54,一朵小花,4,2019-02-20 07:45:16,老芳和我说故宫是她想来北京最主要的原因，一个怎么逛都逛不完逛不够的地方。小tips：1、故宫很大，建议花上一整天的时间来仔细地逛（尤其是不想错过表演的话），如果想要看看没有人的故宫，那还得早起，故宫早上八点开放。             2、进入故宫博物院时是单行道，所以切记从天安门广场入，在前进的过程中携带好自己的随身物品，不然回过头逆行就尴尬了，保安叔叔会毫不客气地将你拦下（不要问我是怎么知道的）。            3、故宫门票可以在官网上订购（包括珍宝馆和钟表馆的门票），上午场下午场都没有关系，当天都能进。           4、故宫中会有许多讲解的工作人员，在我看来，欣赏着故宫的角角落落，听着他们讲述其中的故事，宛若穿越历史，别有况味，所以放慢脚步，驻足聆听也是不错的体验~切记从天安门广场进！   我们来的时候，故宫里人很多，以至于我们不能在宏观上好好地感受他的魅力！我和老方尽可能地从一砖一瓦中去捕捉他的恢弘与大气！    整个故宫很大，来游玩的伙伴建议大家先确定好一条游玩的主路线，而不是像无头苍蝇似的瞎逛，这样很各个容易迷失在宫殿中，同时还有可能错过各个展馆的表演。我和老方先沿着故宫的主轴走了一遭，接着再去主轴两侧的小殿参观，期间还赶上了钟表馆和珍表馆的展出。
55,七月,5,2019-02-19 19:25:39,当天直接在美团订故宫门票，刷身份证进去，穿过天安门就是故宫城门。故宫真的很雄伟，很气派，很大。但是天气太冷，穿过各道城门的时候寒风刺骨，只想找个温暖的地方躲一下。时间临近中午，肚子饿了便更觉得冷。忽然看到故宫门口有吃饭的地方，这不就是现代版的御膳房吗，于是果断进去避风顺便找吃的。故宫御膳房的伙食有点贵，味道跟户外那种自热盒饭一样，肚子饿了还是一下就吃光了，气势磅礴、恢宏大气的宫殿。走在广场大院上的时候就想着，这城墙上的一砖一瓦，这广场地上的斑驳石砖，见证了多少恢宏的历史，经历过多少战争厮杀改朝换代和血雨腥风。故宫中轴线上有好几个门，好几个宫殿，每个宫殿正中间都是皇帝的龙椅。不同的宫殿在古代都是什么作用就不得而知了，整个故宫很大，后宫三宫六院围绕在皇帝寝宫的两边，时间原因没有一一去看。  直接从神武门出来 。我决定，沿着故宫护城河外墙，走回正门的地铁站，这条路很清净，旁边是一些安静的小胡同，我在想，古代的时候，这里应该是非常热闹的集市，毕竟是皇宫外围，一定有很多故事。
56,Candy,5,2020-01-08 00:15:56, 再次来到故宫时，紫禁城早已需要预约。这次北京之行最重要的一站，只此一站也不虚此行。当那天发现清明上河图3.0互动展时，当我们三在凌晨十二点顺利抢到这门票时，当我们进入展厅看到清明上河图长卷时，当我们坐着小船人在画中游时。时隔千年，我们依旧在河上漂游，多想俯身捧一清水，留住那逝去的岁月。  “如果给你一次穿越的机会，你会进宫吗？”朋友说参观完故宫后，她并不会。租一台自动讲解器，畅游故宫，在每一个故宫文创店停留，让文物活起来。这里每天都要接纳来自五湖四海的客人，不论你是否对她感兴趣，这里总会是人们来打卡的一站。但愿能有一天，不再是盛夏，不再有那么多人群，我可以安静的与故宫有一次对话。
57,嗳吁吆,5,2020-01-08 07:12:09,对于南方来的孩纸来说，看到河面结冰是一件很激动人心的事了。故宫墙外的风景也是很美的。今年故宫给大家拜早年！！走上正午门的右手楼梯，宫里过大年的工具全体出动。可以慢慢看。参观的人不少，还能免费领蓝牙耳塞讲解。我们到的早，蓝牙随便领，来得晚的就不一定有了哦……8点半进景区，等我们参观完展览，就已经中午快11点了。时间飞得太快，人潮也在不断涌动。想拍点人少的照片实属不易啊。来故宫我觉得一定要买珍宝馆和钟表馆的联票，很有价值，尤其是珍宝馆，涉及的面积太大了。乾隆的戏台子真的是赞的要进珍宝馆联票台里面才能看到。东筒子——各种凹造型的地方北京这种凹造型的地方还有很多的，如果你是旺季来旅游的话，故宫绝对不是一个好地方。凹完造型继续逛，你们的延喜宫。是不是落差很大啊。走走停停慢慢逛，在故宫逛了8个小时。
58,颤抖的小手,4,2019-02-19 14:48:37,故宫很大，里面的宫殿和城楼城门都很大很气派，但是有些宫殿是不给进去的，有点小失望吧。博物馆里面展品也比较多，确实不虚此行。皇帝的养心殿在修缮看不了，顺便说下故宫很容易迷路，能逛的话建议预留两个半小时左右把它逛完吧，尽量租自动讲解器也不贵20元，上面还有地图的，这样逛就趣味性强一些。
59,米酒的旅行笔记,5,2019-02-13 21:15:59,虽然是在非节假日且是工作日来故宫，进去的一瞬间还是被游人如织给惊到了，各种旅行团的小彩旗在飘，我和米酒都属于人群乌央乌央就没什么兴致游览的人，再加上两个路痴看着地图找地点也找不利索，大多数宫殿又被栏杆围起来只能在外面远远地看一眼，所以我们刚开始的几个小时里都蔫蔫的，像没头苍蝇一样漫无目的地溜达，走走看看。离开珍宝馆时已经日暮西山，故宫里的游人变得稀稀落落，我们身后跟着两个催促着我们离开的工作人员，虽然略显局促，但在这种时刻见识到的空旷肃穆的故宫却足以弥补这一点点小尴尬。我们厚着脸皮在工作人员的驱赶下边往太和殿走，边见缝插针地举起相机咔嚓盲拍。这个时候的故宫，真的非常迷人。傍晚时分，不时有成群的乌鸦飞过，一排排停落在屋檐上，宛如一幅剪影画。据说乌鸦是满族人的神鸟，伴随着声声鸣叫，此情此景，足以让人顿感肃穆。层层环绕的白石栏杆，被夕阳镀上了一层浑厚的金光。游人散去后，太和广场的空旷和太和殿的雄伟终于被凸显出来，与上午的人山人海截然不同。此时的“故宫”，你会更想要称呼它为“紫禁城”。我想，对于故宫的文化底蕴有丰富了解的人，来到这里一定会更有感触。毕竟这里的一砖一瓦、一花一木，都承载着历史厚度，有说不完的典故。
60,Zhang扬💎💎,4,2019-02-13 10:40:12,建议珍宝馆+钟表馆一起买，确实值得一看。预订后刷身份就可以进入了。从天安门东北门进，顺着人流进就行。租了个电子讲解器，20元，走到哪都可以自动定位讲解宫殿和珍宝历史，但也会出现定位不准的情况，特别是讲解每种珍宝和钟表的时候出现不准。故宫游览路线参考马蜂窝经典游玩路线（到每个景点我基本都参考马蜂窝的路线，省事，或者打开高德地图），实际上我们先走中线参观完三大殿后，没有进乾清门、转到珍宝馆钟表馆东线，东线出顺贞门后，又从东边长街返回到乾清门往西线走一遍。从北门（神武门）出，出口旁边就是电子讲解器归还处。如果还有体力，可以从东边上城墙去转转。
61,寒星点点,5,2019-02-11 11:23:13,春节期间故宫人流真是大大大，如果不提前网上购票，现场是买不到票的。要是不幸的你跟我一样选了个高峰日去，建议抛弃官方推荐的三条游览路线吧，捡个人少的地先去吧，我可不会告诉你，一大早的珍宝馆和钟表馆没有人！！ 故宫有电子讲解器，20元/个，无需押金（也算是天地良心了），午门内外都有租借点，检过票就可以租，出口东华门/神武门均可归还，只配有一个耳机，自动定位，同一景点同一时间内仅播放一次，所以想两个人轮着听是不现实的。 故宫很有特色的地方就是，故宫人并没有让一座座宫殿沉睡，或者以呆板的形式展示给游客，而是以各种形式让每个古老威严的宫殿焕发出新的光彩。
62,一粒柠檬🍋,4,2019-02-11 11:07:09,故宫门口的柿子树，柿子挂满了树梢。看的我口水直流。在乾清宫和老母亲分道扬镳了，老母亲跟着旅行团去参观坤宁宫、御花园了，我走不动了~去等待我抢了半夜的清明上河图了，欧耶。说起清明上河图3.0，看到大家评价都极高，又正好在我的旅行时间内，抱着“抢到了就去看看，抢不到就随便安排一天逛故宫”的想法抢了两天的票。清明上河图刷的心满意足，故宫就逛得不过瘾了，零零散散走到哪算哪...路过网红宫殿延禧宫。故宫的文创店，里面的东西都好可爱，北京之行的礼物就在这里选择了，我喜欢自己慢慢挑选。故宫里面偶遇的御猫，也是唯一的一只~~~快走到神武门（出口）时有点恋恋不舍，老母亲觉得我没逛好，充当起导游角色，带我逛了御花园。TIPS：如果时间充足的话，故宫还是留一天时间慢慢逛，半天时间有点走马观花了，给自己个二刷故宫的理由。准备点零钱，北门的公交车不支持电子付款。
63,Trip-Fendi,5,2020-05-25 18:28:26,来到北京一般第一个景点都会选择象征性的故宫，去故宫不能太晚要不然排队会等很久，并不是说进故宫，而是所有下车都是在天安门马路对面要过安检检查身份证再穿过隧道往前走点，总之跟着人走就是了。故宫景区比较大，游览点多，在参观之前最好做一些功课，或者跟着导游听讲解，再或者在门口租个耳听器走到哪自动讲解。
64,南木,5,2020-05-28 06:40:20,有一个词可以形容我对故宫的印象，“念念不忘，必有回响”。红墙绿瓦，琉璃光彩，威严庄重，又不失精巧别致。前瞻，亦或是后仰，无一处不吸引你的眼眸。历史赋予了故宫浓厚的色彩，清宫剧却增添了许多可爱。站在曾经若曦站过得地方，像若曦一样望着四爷远去的背景，那股落寞，还有内心的沉痛。时间静止，任凭阳光洒在脸上，一双人儿的恩恩爱爱，叹息。后花园的枝枝蔓蔓，灼灼其华。冬日总是惦记那一份暖阳，懒懒的，不时还有几只猫儿乱窜，游客窸窣。翻云覆雨的历史潮流，不禁深思，下一刻的自己会在哪里，又在做着什么呢。如果下一秒我穿越了，又会是什么样的人间。偷得闲儿空儿，总是念叨一句，啥时候去趟故宫呀！曾经我把话说与他听，如今他与我一同见证，这一段时光。
65,懒懒咚咚,5,2019-02-11 00:17:06,门外有讲解器20元，配耳塞，不用押金，出门时候还。经过三座大殿后想去钟表馆和珍宝馆的往右手边走，那天早上刚好有活动，后面三座大殿封路了，只能去东六宫，一直往前走直到御花园，由于十一点半活动结束，封锁解除，所以我们又从御花园折回去坤宁宫-交泰殿-乾清宫，然后从西六宫走回御花园，从神武门出。地图可以在小程序〔玩转故宫〕看。
66,享受生活,5,2019-02-10 21:06:21,如果朋友感兴趣，我按照时间的长短具体描述一下游览的最佳路线。但是，要想认真的了解故宫，真不是一两天可以够用的，所以建议有时间、有兴趣的朋友多走几次，肯定会受益匪浅。下面先说最完整的穿越路线：1、开始可以把自己想象成皇帝一样，按照中轴线游览天安门——端门——午门——太和门——太和殿——中和殿——保和殿。2、因为故宫过于庞大，为了提高游览效率，节省体力，我们不走冤枉路。出了保和殿后暂时脱离中轴线，往左进入慈宁门——慈宁宫（对面是慈宁宫花园）——原路返回穿过中轴线——钟表馆(奉先殿)——内左门——东六宫(延禧宫、景仁宫、永和宫、承乾宫、景阳宫、钟粹宫)——穿过御花园和中轴线——西六宫( 储秀宫、咸福宫、翊坤宫、长春宫、永寿宫、太极殿)——出内右门——继续走中轴线——乾清门——乾清宫——交泰殿——坤宁宫——御花园——顺贞门——神武门。3、珍宝馆的南入口在钟表馆的东侧，也是由南往北单向参观，北出口在神武门东角楼附近，与东六宫、中轴线、西六宫由东自西依次平行。因为前面需要走折返路线游览，所以可以选择重走你最喜欢的一条路线由北向南返回珍宝馆南入口。如果时间不够充裕，建议按下面路线游览。半天时间：参观完整中轴线上的重点建筑，天安门（起点）——端门——午门——太和门——太和殿——中和殿——保和殿——乾清门——乾清宫——交泰殿——坤宁宫——御花园——神武门（终点）。整天时间：按照完整路线走过保和殿，参观慈宁宫(放弃花园)后，可在珍宝馆、东六宫、西六宫三条平行线中选两条线路(因为东西六宫大同小异，建议二选一，但追剧的除外)。钟表馆视时间而定。故宫里除了主殿外，很多大殿里都有各种展览传播中华五千年文化。瓷器、字画、青铜器、佛教文化等等应有尽有，而且都是免费的。所以说，如果有时间的话，故宫是足够你逛上一个礼拜的。
67,P头的主人,5,2018-12-04 13:08:27,我在网上买了门票，然后直接刷身份证进去（包括珍宝馆跟钟表馆），进去之后在旁边那里租了三个讲解器，提醒一下，除了普通话还有粤语的，后悔没跟她说要粤语的，还好妈妈功底还是有的，讲解器是20元一个人，拿到之后不用按任何键，你戴好之后，走到那里它感应到那里，就会自动讲解的，归还是在出口神武门那里。妈妈说，故宫的椅子都特别好看。很喜欢这种午间阳光轻洒的感觉～那时候的人儿，是会偷偷享受这闲暇还是暗叹这般清净？
68,柯小盒,5,2018-12-03 18:19:02,故宫需要从南到北参观，午门是唯一的入口，出口是东华门和神武门。故宫电子讲解器，20元/台，在午门旁边租赁，走到哪儿讲到哪儿，无需人工操作。差不多12点多了，才进入故宫，我走得中轴线和左侧部分，左侧人少，适合拍拍照，小坐一下，中轴线人比较多。里面有售五星红旗的，15元。
69,麦克老狼,5,2018-11-30 13:10:20,门票可以提前买好，进去直接刷身份证。但是讲解器是要另外花钱租的，很多人租，需要排队。没有微信讲解这些。要不人家卖讲解器的怎么挣钱？另外就算有微信，手机里面也没啥信号。因为人口太密集了......大部分游客走的，都是中轴线。旁边的殿却人少很多。我们出去差不多已经12：00多了，走的是半天路线，如果所有开放的景点都走，大概需要一整天。走4个小时已经很累了。
70,HoneyLemon,5,2018-11-29 18:14:22,（提前预约，花费2小时）：故宫真的很大，提前一天预约了门票之后，到了可以刷身份证进门，人也好多，在里面逛了好久，慈宁殿开放了，所以也去慈溪花园逛了一圈，我买的是套票，所以珍宝馆和钟表馆也都参观了，故宫更多是看建筑和园林还有纪念品，收藏的珍品比较少，就是珍宝馆和钟表馆里会有一些藏品。故宫是固定了出入口的，游览的时候要注意了。总体而言，故宫的纪念品价钱还是不算太高的，还挺有趣的，买了一个冷宫冰箱贴。
71,skyblue,5,2018-11-29 16:08:32,北京故宫博物院建立于1925年，是在明朝、清朝两代皇宫及其收藏的基础上建立起来的中国综合性博物馆，也是中国最大的古代文化艺术博物馆。是明清两个朝代的皇宫，是世界上现存规模最大、保存最为完整的木质结构的宫殿型建筑。故宫入选了世界文化遗产，是全国重点文物保护单位，国家5A级旅游景区。故宫内有中国博物院，建议游览4小时，故宫内建筑精美，装饰气派。
72,Kendrick🍭,5,2018-11-27 23:17:29,旧梦依稀往事迷离春花秋月里如雾里看花水中望月飘来又浮去刷了那么多遍的甄嬛传，终于来到了故宫。一边脑补电视剧里的画面，一边感受紫禁城的宏伟。第一次来拍了很多照片，拖了很久才修好。故宫真是可以刷很多次的地方，不同的季节不同的时间都能拍出不一样的感觉。
73,鲜虾米,5,2018-11-27 08:13:24,上次游览故宫是在5月，天气十分炎热，整个故宫除了御花园没有一棵树木，我们只能顶着烈日游览中轴线主体结构的部分。这次我想更深入的了解故宫、故宫里发生的故事，这个时候自己游故宫就会很茫然，完全不知道重点在哪里，但如果有人领你走进这座殿堂般的木制建筑群，跟你分享那个从远古走来的梦幻之都里发生的有趣的故事，那样的故宫之旅，就会很有意思。于是我查询了很多故宫旅游产品，最终选择了网上的一款产品。价格2百多元，不包含门票及珍宝馆的费用，我却觉得非常值得。故宫的门票及珍宝馆需要提前在官网上购买，这次是以乾隆为主线，浏览紫禁城。我第一次对故宫产生了别样情绪。这里再不是冰冷的宫廷，而是一个个活生生的故事。就是很遗憾，故宫实在太大了，一整天从故宫开馆到闭馆，我们都无法走完整个故宫，包括雍正的寝宫养心殿还在维护当中并没有对外开放。同时也很遗憾没有去成“延禧宫”，随着“延禧攻略”的热播，“延禧宫”也成了新的热门景点。解说小哥哥表示自己已经来故宫几十次了，也都没有走遍故宫的全部。幸运的是，本次故宫的宫墙一部分在国庆后对外开放了，咱们终于有机会可以站在宫墙上俯视宫墙内的风景。铜狮耳朵搭下来，眼睛遮起来，代表进入了故宫的后宫位置，代表不听不看。
74,碧箫,5,2018-11-26 14:09:10,去故宫的那天天气很好，租了讲解器，避开团队游的大部队，然后慢慢的溜达。那些看过的宫廷剧仿佛都出现在眼前，走到午门的时候会想到午门斩首，想到“一朝出了午门口，百姓的事儿牵着走”；走到太和殿的时候会想到金銮殿上的皇帝；慈宁宫、坤宁宫、御书房、军机处、御花园、乾清宫等等等，那些剧里，书本里熟悉的地方都呈现在了眼前。
